filepath,modality,channel,emotion,intensity,statement,repetition,actor,gender,label
../data/Actor_12\03-02-04-02-01-01-12.wav,3,2,4,2,1,1,12,female,sad
../data/Actor_12\03-02-04-02-01-02-12.wav,3,2,4,2,1,2,12,female,sad
../data/Actor_12\03-02-04-02-02-01-12.wav,3,2,4,2,2,1,12,female,sad
../data/Actor_12\03-02-04-02-02-02-12.wav,3,2,4,2,2,2,12,female,sad
../data/Actor_12\03-02-05-01-01-01-12.wav,3,2,5,1,1,1,12,female,angry
../data/Actor_12\03-02-05-01-01-02-12.wav,3,2,5,1,1,2,12,female,angry
../data/Actor_12\03-02-05-01-02-01-12.wav,3,2,5,1,2,1,12,female,angry
../data/Actor_12\03-02-05-01-02-02-12.wav,3,2,5,1,2,2,12,female,angry
../data/Actor_12\03-02-05-02-01-01-12.wav,3,2,5,2,1,1,12,female,angry
../data/Actor_12\03-02-05-02-01-02-12.wav,3,2,5,2,1,2,12,female,angry
../data/Actor_12\03-02-05-02-02-01-12.wav,3,2,5,2,2,1,12,female,angry
../data/Actor_12\03-02-05-02-02-02-12.wav,3,2,5,2,2,2,12,female,angry
../data/Actor_12\03-02-06-01-01-01-12.wav,3,2,6,1,1,1,12,female,fearful
../data/Actor_12\03-02-06-01-01-02-12.wav,3,2,6,1,1,2,12,female,fearful
../data/Actor_12\03-02-06-01-02-01-12.wav,3,2,6,1,2,1,12,female,fearful
../data/Actor_12\03-02-06-01-02-02-12.wav,3,2,6,1,2,2,12,female,fearful
../data/Actor_12\03-02-06-02-01-01-12.wav,3,2,6,2,1,1,12,female,fearful
../data/Actor_12\03-02-06-02-01-02-12.wav,3,2,6,2,1,2,12,female,fearful
../data/Actor_12\03-02-06-02-02-01-12.wav,3,2,6,2,2,1,12,female,fearful
../data/Actor_12\03-02-06-02-02-02-12.wav,3,2,6,2,2,2,12,female,fearful
../data/Actor_13\03-01-01-01-01-01-13.wav,3,1,1,1,1,1,13,male,neutral
../data/Actor_13\03-01-01-01-01-02-13.wav,3,1,1,1,1,2,13,male,neutral
../data/Actor_13\03-01-01-01-02-01-13.wav,3,1,1,1,2,1,13,male,neutral
../data/Actor_13\03-01-01-01-02-02-13.wav,3,1,1,1,2,2,13,male,neutral
../data/Actor_13\03-01-02-01-01-01-13.wav,3,1,2,1,1,1,13,male,calm
../data/Actor_13\03-01-02-01-01-02-13.wav,3,1,2,1,1,2,13,male,calm
../data/Actor_13\03-01-02-01-02-01-13.wav,3,1,2,1,2,1,13,male,calm
../data/Actor_13\03-01-02-01-02-02-13.wav,3,1,2,1,2,2,13,male,calm
../data/Actor_13\03-01-02-02-01-01-13.wav,3,1,2,2,1,1,13,male,calm
../data/Actor_13\03-01-02-02-01-02-13.wav,3,1,2,2,1,2,13,male,calm
../data/Actor_13\03-01-02-02-02-01-13.wav,3,1,2,2,2,1,13,male,calm
../data/Actor_13\03-01-02-02-02-02-13.wav,3,1,2,2,2,2,13,male,calm
../data/Actor_13\03-01-03-01-01-01-13.wav,3,1,3,1,1,1,13,male,happy
../data/Actor_13\03-01-03-01-01-02-13.wav,3,1,3,1,1,2,13,male,happy
../data/Actor_13\03-01-03-01-02-01-13.wav,3,1,3,1,2,1,13,male,happy
../data/Actor_13\03-01-03-01-02-02-13.wav,3,1,3,1,2,2,13,male,happy
../data/Actor_13\03-01-03-02-01-01-13.wav,3,1,3,2,1,1,13,male,happy
../data/Actor_13\03-01-03-02-01-02-13.wav,3,1,3,2,1,2,13,male,happy
../data/Actor_13\03-01-03-02-02-01-13.wav,3,1,3,2,2,1,13,male,happy
../data/Actor_13\03-01-03-02-02-02-13.wav,3,1,3,2,2,2,13,male,happy
../data/Actor_13\03-01-04-01-01-01-13.wav,3,1,4,1,1,1,13,male,sad
../data/Actor_13\03-01-04-01-01-02-13.wav,3,1,4,1,1,2,13,male,sad
../data/Actor_13\03-01-04-01-02-01-13.wav,3,1,4,1,2,1,13,male,sad
../data/Actor_13\03-01-04-01-02-02-13.wav,3,1,4,1,2,2,13,male,sad
../data/Actor_13\03-01-04-02-01-01-13.wav,3,1,4,2,1,1,13,male,sad
../data/Actor_13\03-01-04-02-01-02-13.wav,3,1,4,2,1,2,13,male,sad
../data/Actor_13\03-01-04-02-02-01-13.wav,3,1,4,2,2,1,13,male,sad
../data/Actor_13\03-01-04-02-02-02-13.wav,3,1,4,2,2,2,13,male,sad
../data/Actor_13\03-01-05-01-01-01-13.wav,3,1,5,1,1,1,13,male,angry
../data/Actor_13\03-01-05-01-01-02-13.wav,3,1,5,1,1,2,13,male,angry
../data/Actor_13\03-01-05-01-02-01-13.wav,3,1,5,1,2,1,13,male,angry
../data/Actor_13\03-01-05-01-02-02-13.wav,3,1,5,1,2,2,13,male,angry
../data/Actor_13\03-01-05-02-01-01-13.wav,3,1,5,2,1,1,13,male,angry
../data/Actor_13\03-01-05-02-01-02-13.wav,3,1,5,2,1,2,13,male,angry
../data/Actor_13\03-01-05-02-02-01-13.wav,3,1,5,2,2,1,13,male,angry
../data/Actor_13\03-01-05-02-02-02-13.wav,3,1,5,2,2,2,13,male,angry
../data/Actor_13\03-01-06-01-01-01-13.wav,3,1,6,1,1,1,13,male,fearful
../data/Actor_13\03-01-06-01-01-02-13.wav,3,1,6,1,1,2,13,male,fearful
../data/Actor_13\03-01-06-01-02-01-13.wav,3,1,6,1,2,1,13,male,fearful
../data/Actor_13\03-01-06-01-02-02-13.wav,3,1,6,1,2,2,13,male,fearful
../data/Actor_13\03-01-06-02-01-01-13.wav,3,1,6,2,1,1,13,male,fearful
../data/Actor_13\03-01-06-02-01-02-13.wav,3,1,6,2,1,2,13,male,fearful
../data/Actor_13\03-01-06-02-02-01-13.wav,3,1,6,2,2,1,13,male,fearful
../data/Actor_13\03-01-06-02-02-02-13.wav,3,1,6,2,2,2,13,male,fearful
../data/Actor_13\03-01-07-01-01-01-13.wav,3,1,7,1,1,1,13,male,disgust
../data/Actor_13\03-01-07-01-01-02-13.wav,3,1,7,1,1,2,13,male,disgust
../data/Actor_13\03-01-07-01-02-01-13.wav,3,1,7,1,2,1,13,male,disgust
../data/Actor_13\03-01-07-01-02-02-13.wav,3,1,7,1,2,2,13,male,disgust
../data/Actor_13\03-01-07-02-01-01-13.wav,3,1,7,2,1,1,13,male,disgust
../data/Actor_13\03-01-07-02-01-02-13.wav,3,1,7,2,1,2,13,male,disgust
../data/Actor_13\03-01-07-02-02-01-13.wav,3,1,7,2,2,1,13,male,disgust
../data/Actor_13\03-01-07-02-02-02-13.wav,3,1,7,2,2,2,13,male,disgust
../data/Actor_13\03-01-08-01-01-01-13.wav,3,1,8,1,1,1,13,male,surprised
../data/Actor_13\03-01-08-01-01-02-13.wav,3,1,8,1,1,2,13,male,surprised
../data/Actor_13\03-01-08-01-02-01-13.wav,3,1,8,1,2,1,13,male,surprised
../data/Actor_13\03-01-08-01-02-02-13.wav,3,1,8,1,2,2,13,male,surprised
../data/Actor_13\03-01-08-02-01-01-13.wav,3,1,8,2,1,1,13,male,surprised
../data/Actor_13\03-01-08-02-01-02-13.wav,3,1,8,2,1,2,13,male,surprised
../data/Actor_13\03-01-08-02-02-01-13.wav,3,1,8,2,2,1,13,male,surprised
../data/Actor_13\03-01-08-02-02-02-13.wav,3,1,8,2,2,2,13,male,surprised
../data/Actor_13\03-02-01-01-01-01-13.wav,3,2,1,1,1,1,13,male,neutral
../data/Actor_13\03-02-01-01-01-02-13.wav,3,2,1,1,1,2,13,male,neutral
../data/Actor_13\03-02-01-01-02-01-13.wav,3,2,1,1,2,1,13,male,neutral
../data/Actor_13\03-02-01-01-02-02-13.wav,3,2,1,1,2,2,13,male,neutral
../data/Actor_13\03-02-02-01-01-01-13.wav,3,2,2,1,1,1,13,male,calm
../data/Actor_13\03-02-02-01-01-02-13.wav,3,2,2,1,1,2,13,male,calm
../data/Actor_13\03-02-02-01-02-01-13.wav,3,2,2,1,2,1,13,male,calm
../data/Actor_13\03-02-02-01-02-02-13.wav,3,2,2,1,2,2,13,male,calm
../data/Actor_13\03-02-02-02-01-01-13.wav,3,2,2,2,1,1,13,male,calm
../data/Actor_13\03-02-02-02-01-02-13.wav,3,2,2,2,1,2,13,male,calm
../data/Actor_13\03-02-02-02-02-01-13.wav,3,2,2,2,2,1,13,male,calm
../data/Actor_13\03-02-02-02-02-02-13.wav,3,2,2,2,2,2,13,male,calm
../data/Actor_13\03-02-03-01-01-01-13.wav,3,2,3,1,1,1,13,male,happy
../data/Actor_13\03-02-03-01-01-02-13.wav,3,2,3,1,1,2,13,male,happy
../data/Actor_13\03-02-03-01-02-01-13.wav,3,2,3,1,2,1,13,male,happy
../data/Actor_13\03-02-03-01-02-02-13.wav,3,2,3,1,2,2,13,male,happy
../data/Actor_13\03-02-03-02-01-01-13.wav,3,2,3,2,1,1,13,male,happy
../data/Actor_13\03-02-03-02-01-02-13.wav,3,2,3,2,1,2,13,male,happy
../data/Actor_13\03-02-03-02-02-01-13.wav,3,2,3,2,2,1,13,male,happy
../data/Actor_13\03-02-03-02-02-02-13.wav,3,2,3,2,2,2,13,male,happy
../data/Actor_13\03-02-04-01-01-01-13.wav,3,2,4,1,1,1,13,male,sad
../data/Actor_13\03-02-04-01-01-02-13.wav,3,2,4,1,1,2,13,male,sad
../data/Actor_13\03-02-04-01-02-01-13.wav,3,2,4,1,2,1,13,male,sad
../data/Actor_13\03-02-04-01-02-02-13.wav,3,2,4,1,2,2,13,male,sad
../data/Actor_13\03-02-04-02-01-01-13.wav,3,2,4,2,1,1,13,male,sad
../data/Actor_13\03-02-04-02-01-02-13.wav,3,2,4,2,1,2,13,male,sad
../data/Actor_13\03-02-04-02-02-01-13.wav,3,2,4,2,2,1,13,male,sad
../data/Actor_13\03-02-04-02-02-02-13.wav,3,2,4,2,2,2,13,male,sad
../data/Actor_13\03-02-05-01-01-01-13.wav,3,2,5,1,1,1,13,male,angry
../data/Actor_13\03-02-05-01-01-02-13.wav,3,2,5,1,1,2,13,male,angry
../data/Actor_13\03-02-05-01-02-01-13.wav,3,2,5,1,2,1,13,male,angry
../data/Actor_13\03-02-05-01-02-02-13.wav,3,2,5,1,2,2,13,male,angry
../data/Actor_13\03-02-05-02-01-01-13.wav,3,2,5,2,1,1,13,male,angry
../data/Actor_13\03-02-05-02-01-02-13.wav,3,2,5,2,1,2,13,male,angry
../data/Actor_13\03-02-05-02-02-01-13.wav,3,2,5,2,2,1,13,male,angry
../data/Actor_13\03-02-05-02-02-02-13.wav,3,2,5,2,2,2,13,male,angry
../data/Actor_13\03-02-06-01-01-01-13.wav,3,2,6,1,1,1,13,male,fearful
../data/Actor_13\03-02-06-01-01-02-13.wav,3,2,6,1,1,2,13,male,fearful
../data/Actor_13\03-02-06-01-02-01-13.wav,3,2,6,1,2,1,13,male,fearful
../data/Actor_13\03-02-06-01-02-02-13.wav,3,2,6,1,2,2,13,male,fearful
../data/Actor_13\03-02-06-02-01-01-13.wav,3,2,6,2,1,1,13,male,fearful
../data/Actor_13\03-02-06-02-01-02-13.wav,3,2,6,2,1,2,13,male,fearful
../data/Actor_13\03-02-06-02-02-01-13.wav,3,2,6,2,2,1,13,male,fearful
../data/Actor_13\03-02-06-02-02-02-13.wav,3,2,6,2,2,2,13,male,fearful
../data/Actor_14\03-01-01-01-01-01-14.wav,3,1,1,1,1,1,14,female,neutral
../data/Actor_14\03-01-01-01-01-02-14.wav,3,1,1,1,1,2,14,female,neutral
../data/Actor_14\03-01-01-01-02-01-14.wav,3,1,1,1,2,1,14,female,neutral
../data/Actor_14\03-01-01-01-02-02-14.wav,3,1,1,1,2,2,14,female,neutral
../data/Actor_14\03-01-02-01-01-01-14.wav,3,1,2,1,1,1,14,female,calm
../data/Actor_14\03-01-02-01-01-02-14.wav,3,1,2,1,1,2,14,female,calm
../data/Actor_14\03-01-02-01-02-01-14.wav,3,1,2,1,2,1,14,female,calm
../data/Actor_14\03-01-02-01-02-02-14.wav,3,1,2,1,2,2,14,female,calm
../data/Actor_14\03-01-02-02-01-01-14.wav,3,1,2,2,1,1,14,female,calm
../data/Actor_14\03-01-02-02-01-02-14.wav,3,1,2,2,1,2,14,female,calm
../data/Actor_14\03-01-02-02-02-01-14.wav,3,1,2,2,2,1,14,female,calm
../data/Actor_14\03-01-02-02-02-02-14.wav,3,1,2,2,2,2,14,female,calm
../data/Actor_14\03-01-03-01-01-01-14.wav,3,1,3,1,1,1,14,female,happy
../data/Actor_14\03-01-03-01-01-02-14.wav,3,1,3,1,1,2,14,female,happy
../data/Actor_14\03-01-03-01-02-01-14.wav,3,1,3,1,2,1,14,female,happy
../data/Actor_14\03-01-03-01-02-02-14.wav,3,1,3,1,2,2,14,female,happy
../data/Actor_14\03-01-03-02-01-01-14.wav,3,1,3,2,1,1,14,female,happy
../data/Actor_14\03-01-03-02-01-02-14.wav,3,1,3,2,1,2,14,female,happy
../data/Actor_14\03-01-03-02-02-01-14.wav,3,1,3,2,2,1,14,female,happy
../data/Actor_14\03-01-03-02-02-02-14.wav,3,1,3,2,2,2,14,female,happy
../data/Actor_14\03-01-04-01-01-01-14.wav,3,1,4,1,1,1,14,female,sad
../data/Actor_14\03-01-04-01-01-02-14.wav,3,1,4,1,1,2,14,female,sad
../data/Actor_14\03-01-04-01-02-01-14.wav,3,1,4,1,2,1,14,female,sad
../data/Actor_14\03-01-04-01-02-02-14.wav,3,1,4,1,2,2,14,female,sad
../data/Actor_14\03-01-04-02-01-01-14.wav,3,1,4,2,1,1,14,female,sad
../data/Actor_14\03-01-04-02-01-02-14.wav,3,1,4,2,1,2,14,female,sad
../data/Actor_14\03-01-04-02-02-01-14.wav,3,1,4,2,2,1,14,female,sad
../data/Actor_14\03-01-04-02-02-02-14.wav,3,1,4,2,2,2,14,female,sad
../data/Actor_14\03-01-05-01-01-01-14.wav,3,1,5,1,1,1,14,female,angry
../data/Actor_14\03-01-05-01-01-02-14.wav,3,1,5,1,1,2,14,female,angry
../data/Actor_14\03-01-05-01-02-01-14.wav,3,1,5,1,2,1,14,female,angry
../data/Actor_14\03-01-05-01-02-02-14.wav,3,1,5,1,2,2,14,female,angry
../data/Actor_14\03-01-05-02-01-01-14.wav,3,1,5,2,1,1,14,female,angry
../data/Actor_14\03-01-05-02-01-02-14.wav,3,1,5,2,1,2,14,female,angry
../data/Actor_14\03-01-05-02-02-01-14.wav,3,1,5,2,2,1,14,female,angry
../data/Actor_14\03-01-05-02-02-02-14.wav,3,1,5,2,2,2,14,female,angry
../data/Actor_14\03-01-06-01-01-01-14.wav,3,1,6,1,1,1,14,female,fearful
../data/Actor_14\03-01-06-01-01-02-14.wav,3,1,6,1,1,2,14,female,fearful
../data/Actor_14\03-01-06-01-02-01-14.wav,3,1,6,1,2,1,14,female,fearful
../data/Actor_14\03-01-06-01-02-02-14.wav,3,1,6,1,2,2,14,female,fearful
../data/Actor_14\03-01-06-02-01-01-14.wav,3,1,6,2,1,1,14,female,fearful
../data/Actor_14\03-01-06-02-01-02-14.wav,3,1,6,2,1,2,14,female,fearful
../data/Actor_14\03-01-06-02-02-01-14.wav,3,1,6,2,2,1,14,female,fearful
../data/Actor_14\03-01-06-02-02-02-14.wav,3,1,6,2,2,2,14,female,fearful
../data/Actor_14\03-01-07-01-01-01-14.wav,3,1,7,1,1,1,14,female,disgust
../data/Actor_14\03-01-07-01-01-02-14.wav,3,1,7,1,1,2,14,female,disgust
../data/Actor_14\03-01-07-01-02-01-14.wav,3,1,7,1,2,1,14,female,disgust
../data/Actor_14\03-01-07-01-02-02-14.wav,3,1,7,1,2,2,14,female,disgust
../data/Actor_14\03-01-07-02-01-01-14.wav,3,1,7,2,1,1,14,female,disgust
../data/Actor_14\03-01-07-02-01-02-14.wav,3,1,7,2,1,2,14,female,disgust
../data/Actor_14\03-01-07-02-02-01-14.wav,3,1,7,2,2,1,14,female,disgust
../data/Actor_14\03-01-07-02-02-02-14.wav,3,1,7,2,2,2,14,female,disgust
../data/Actor_14\03-01-08-01-01-01-14.wav,3,1,8,1,1,1,14,female,surprised
../data/Actor_14\03-01-08-01-01-02-14.wav,3,1,8,1,1,2,14,female,surprised
../data/Actor_14\03-01-08-01-02-01-14.wav,3,1,8,1,2,1,14,female,surprised
../data/Actor_14\03-01-08-01-02-02-14.wav,3,1,8,1,2,2,14,female,surprised
../data/Actor_14\03-01-08-02-01-01-14.wav,3,1,8,2,1,1,14,female,surprised
../data/Actor_14\03-01-08-02-01-02-14.wav,3,1,8,2,1,2,14,female,surprised
../data/Actor_14\03-01-08-02-02-01-14.wav,3,1,8,2,2,1,14,female,surprised
../data/Actor_14\03-01-08-02-02-02-14.wav,3,1,8,2,2,2,14,female,surprised
../data/Actor_14\03-02-01-01-01-01-14.wav,3,2,1,1,1,1,14,female,neutral
../data/Actor_14\03-02-01-01-01-02-14.wav,3,2,1,1,1,2,14,female,neutral
../data/Actor_14\03-02-01-01-02-01-14.wav,3,2,1,1,2,1,14,female,neutral
../data/Actor_14\03-02-01-01-02-02-14.wav,3,2,1,1,2,2,14,female,neutral
../data/Actor_14\03-02-02-01-01-01-14.wav,3,2,2,1,1,1,14,female,calm
../data/Actor_14\03-02-02-01-01-02-14.wav,3,2,2,1,1,2,14,female,calm
../data/Actor_14\03-02-02-01-02-01-14.wav,3,2,2,1,2,1,14,female,calm
../data/Actor_14\03-02-02-01-02-02-14.wav,3,2,2,1,2,2,14,female,calm
../data/Actor_14\03-02-02-02-01-01-14.wav,3,2,2,2,1,1,14,female,calm
../data/Actor_14\03-02-02-02-01-02-14.wav,3,2,2,2,1,2,14,female,calm
../data/Actor_14\03-02-02-02-02-01-14.wav,3,2,2,2,2,1,14,female,calm
../data/Actor_14\03-02-02-02-02-02-14.wav,3,2,2,2,2,2,14,female,calm
../data/Actor_14\03-02-03-01-01-01-14.wav,3,2,3,1,1,1,14,female,happy
../data/Actor_14\03-02-03-01-01-02-14.wav,3,2,3,1,1,2,14,female,happy
../data/Actor_14\03-02-03-01-02-01-14.wav,3,2,3,1,2,1,14,female,happy
../data/Actor_14\03-02-03-01-02-02-14.wav,3,2,3,1,2,2,14,female,happy
../data/Actor_14\03-02-03-02-01-01-14.wav,3,2,3,2,1,1,14,female,happy
../data/Actor_14\03-02-03-02-01-02-14.wav,3,2,3,2,1,2,14,female,happy
../data/Actor_14\03-02-03-02-02-01-14.wav,3,2,3,2,2,1,14,female,happy
../data/Actor_14\03-02-03-02-02-02-14.wav,3,2,3,2,2,2,14,female,happy
../data/Actor_14\03-02-04-01-01-01-14.wav,3,2,4,1,1,1,14,female,sad
../data/Actor_14\03-02-04-01-01-02-14.wav,3,2,4,1,1,2,14,female,sad
../data/Actor_14\03-02-04-01-02-01-14.wav,3,2,4,1,2,1,14,female,sad
../data/Actor_14\03-02-04-01-02-02-14.wav,3,2,4,1,2,2,14,female,sad
../data/Actor_14\03-02-04-02-01-01-14.wav,3,2,4,2,1,1,14,female,sad
../data/Actor_14\03-02-04-02-01-02-14.wav,3,2,4,2,1,2,14,female,sad
../data/Actor_14\03-02-04-02-02-01-14.wav,3,2,4,2,2,1,14,female,sad
../data/Actor_14\03-02-04-02-02-02-14.wav,3,2,4,2,2,2,14,female,sad
../data/Actor_14\03-02-05-01-01-01-14.wav,3,2,5,1,1,1,14,female,angry
../data/Actor_14\03-02-05-01-01-02-14.wav,3,2,5,1,1,2,14,female,angry
../data/Actor_14\03-02-05-01-02-01-14.wav,3,2,5,1,2,1,14,female,angry
../data/Actor_14\03-02-05-01-02-02-14.wav,3,2,5,1,2,2,14,female,angry
../data/Actor_14\03-02-05-02-01-01-14.wav,3,2,5,2,1,1,14,female,angry
../data/Actor_14\03-02-05-02-01-02-14.wav,3,2,5,2,1,2,14,female,angry
../data/Actor_14\03-02-05-02-02-01-14.wav,3,2,5,2,2,1,14,female,angry
../data/Actor_14\03-02-05-02-02-02-14.wav,3,2,5,2,2,2,14,female,angry
../data/Actor_14\03-02-06-01-01-01-14.wav,3,2,6,1,1,1,14,female,fearful
../data/Actor_14\03-02-06-01-01-02-14.wav,3,2,6,1,1,2,14,female,fearful
../data/Actor_14\03-02-06-01-02-01-14.wav,3,2,6,1,2,1,14,female,fearful
../data/Actor_14\03-02-06-01-02-02-14.wav,3,2,6,1,2,2,14,female,fearful
../data/Actor_14\03-02-06-02-01-01-14.wav,3,2,6,2,1,1,14,female,fearful
../data/Actor_14\03-02-06-02-01-02-14.wav,3,2,6,2,1,2,14,female,fearful
../data/Actor_14\03-02-06-02-02-01-14.wav,3,2,6,2,2,1,14,female,fearful
../data/Actor_14\03-02-06-02-02-02-14.wav,3,2,6,2,2,2,14,female,fearful
../data/Actor_15\03-01-01-01-01-01-15.wav,3,1,1,1,1,1,15,male,neutral
../data/Actor_15\03-01-01-01-01-02-15.wav,3,1,1,1,1,2,15,male,neutral
../data/Actor_15\03-01-01-01-02-01-15.wav,3,1,1,1,2,1,15,male,neutral
../data/Actor_15\03-01-01-01-02-02-15.wav,3,1,1,1,2,2,15,male,neutral
../data/Actor_15\03-01-02-01-01-01-15.wav,3,1,2,1,1,1,15,male,calm
../data/Actor_15\03-01-02-01-01-02-15.wav,3,1,2,1,1,2,15,male,calm
../data/Actor_15\03-01-02-01-02-01-15.wav,3,1,2,1,2,1,15,male,calm
../data/Actor_15\03-01-02-01-02-02-15.wav,3,1,2,1,2,2,15,male,calm
../data/Actor_15\03-01-02-02-01-01-15.wav,3,1,2,2,1,1,15,male,calm
../data/Actor_15\03-01-02-02-01-02-15.wav,3,1,2,2,1,2,15,male,calm
../data/Actor_15\03-01-02-02-02-01-15.wav,3,1,2,2,2,1,15,male,calm
../data/Actor_15\03-01-02-02-02-02-15.wav,3,1,2,2,2,2,15,male,calm
../data/Actor_15\03-01-03-01-01-01-15.wav,3,1,3,1,1,1,15,male,happy
../data/Actor_15\03-01-03-01-01-02-15.wav,3,1,3,1,1,2,15,male,happy
../data/Actor_15\03-01-03-01-02-01-15.wav,3,1,3,1,2,1,15,male,happy
../data/Actor_15\03-01-03-01-02-02-15.wav,3,1,3,1,2,2,15,male,happy
../data/Actor_15\03-01-03-02-01-01-15.wav,3,1,3,2,1,1,15,male,happy
../data/Actor_15\03-01-03-02-01-02-15.wav,3,1,3,2,1,2,15,male,happy
../data/Actor_15\03-01-03-02-02-01-15.wav,3,1,3,2,2,1,15,male,happy
../data/Actor_15\03-01-03-02-02-02-15.wav,3,1,3,2,2,2,15,male,happy
../data/Actor_15\03-01-04-01-01-01-15.wav,3,1,4,1,1,1,15,male,sad
../data/Actor_15\03-01-04-01-01-02-15.wav,3,1,4,1,1,2,15,male,sad
../data/Actor_15\03-01-04-01-02-01-15.wav,3,1,4,1,2,1,15,male,sad
../data/Actor_15\03-01-04-01-02-02-15.wav,3,1,4,1,2,2,15,male,sad
../data/Actor_15\03-01-04-02-01-01-15.wav,3,1,4,2,1,1,15,male,sad
../data/Actor_15\03-01-04-02-01-02-15.wav,3,1,4,2,1,2,15,male,sad
../data/Actor_15\03-01-04-02-02-01-15.wav,3,1,4,2,2,1,15,male,sad
../data/Actor_15\03-01-04-02-02-02-15.wav,3,1,4,2,2,2,15,male,sad
../data/Actor_15\03-01-05-01-01-01-15.wav,3,1,5,1,1,1,15,male,angry
../data/Actor_15\03-01-05-01-01-02-15.wav,3,1,5,1,1,2,15,male,angry
../data/Actor_15\03-01-05-01-02-01-15.wav,3,1,5,1,2,1,15,male,angry
../data/Actor_15\03-01-05-01-02-02-15.wav,3,1,5,1,2,2,15,male,angry
../data/Actor_15\03-01-05-02-01-01-15.wav,3,1,5,2,1,1,15,male,angry
../data/Actor_15\03-01-05-02-01-02-15.wav,3,1,5,2,1,2,15,male,angry
../data/Actor_15\03-01-05-02-02-01-15.wav,3,1,5,2,2,1,15,male,angry
../data/Actor_15\03-01-05-02-02-02-15.wav,3,1,5,2,2,2,15,male,angry
../data/Actor_15\03-01-06-01-01-01-15.wav,3,1,6,1,1,1,15,male,fearful
../data/Actor_15\03-01-06-01-01-02-15.wav,3,1,6,1,1,2,15,male,fearful
../data/Actor_15\03-01-06-01-02-01-15.wav,3,1,6,1,2,1,15,male,fearful
../data/Actor_15\03-01-06-01-02-02-15.wav,3,1,6,1,2,2,15,male,fearful
../data/Actor_15\03-01-06-02-01-01-15.wav,3,1,6,2,1,1,15,male,fearful
../data/Actor_15\03-01-06-02-01-02-15.wav,3,1,6,2,1,2,15,male,fearful
../data/Actor_15\03-01-06-02-02-01-15.wav,3,1,6,2,2,1,15,male,fearful
../data/Actor_15\03-01-06-02-02-02-15.wav,3,1,6,2,2,2,15,male,fearful
../data/Actor_15\03-01-07-01-01-01-15.wav,3,1,7,1,1,1,15,male,disgust
../data/Actor_15\03-01-07-01-01-02-15.wav,3,1,7,1,1,2,15,male,disgust
../data/Actor_15\03-01-07-01-02-01-15.wav,3,1,7,1,2,1,15,male,disgust
../data/Actor_15\03-01-07-01-02-02-15.wav,3,1,7,1,2,2,15,male,disgust
../data/Actor_15\03-01-07-02-01-01-15.wav,3,1,7,2,1,1,15,male,disgust
../data/Actor_15\03-01-07-02-01-02-15.wav,3,1,7,2,1,2,15,male,disgust
../data/Actor_15\03-01-07-02-02-01-15.wav,3,1,7,2,2,1,15,male,disgust
../data/Actor_15\03-01-07-02-02-02-15.wav,3,1,7,2,2,2,15,male,disgust
../data/Actor_15\03-01-08-01-01-01-15.wav,3,1,8,1,1,1,15,male,surprised
../data/Actor_15\03-01-08-01-01-02-15.wav,3,1,8,1,1,2,15,male,surprised
../data/Actor_15\03-01-08-01-02-01-15.wav,3,1,8,1,2,1,15,male,surprised
../data/Actor_15\03-01-08-01-02-02-15.wav,3,1,8,1,2,2,15,male,surprised
../data/Actor_15\03-01-08-02-01-01-15.wav,3,1,8,2,1,1,15,male,surprised
../data/Actor_15\03-01-08-02-01-02-15.wav,3,1,8,2,1,2,15,male,surprised
../data/Actor_15\03-01-08-02-02-01-15.wav,3,1,8,2,2,1,15,male,surprised
../data/Actor_15\03-01-08-02-02-02-15.wav,3,1,8,2,2,2,15,male,surprised
../data/Actor_15\03-02-01-01-01-01-15.wav,3,2,1,1,1,1,15,male,neutral
../data/Actor_15\03-02-01-01-01-02-15.wav,3,2,1,1,1,2,15,male,neutral
../data/Actor_15\03-02-01-01-02-01-15.wav,3,2,1,1,2,1,15,male,neutral
../data/Actor_15\03-02-01-01-02-02-15.wav,3,2,1,1,2,2,15,male,neutral
../data/Actor_15\03-02-02-01-01-01-15.wav,3,2,2,1,1,1,15,male,calm
../data/Actor_15\03-02-02-01-01-02-15.wav,3,2,2,1,1,2,15,male,calm
../data/Actor_15\03-02-02-01-02-01-15.wav,3,2,2,1,2,1,15,male,calm
../data/Actor_15\03-02-02-01-02-02-15.wav,3,2,2,1,2,2,15,male,calm
../data/Actor_15\03-02-02-02-01-01-15.wav,3,2,2,2,1,1,15,male,calm
../data/Actor_15\03-02-02-02-01-02-15.wav,3,2,2,2,1,2,15,male,calm
../data/Actor_15\03-02-02-02-02-01-15.wav,3,2,2,2,2,1,15,male,calm
../data/Actor_15\03-02-02-02-02-02-15.wav,3,2,2,2,2,2,15,male,calm
../data/Actor_15\03-02-03-01-01-01-15.wav,3,2,3,1,1,1,15,male,happy
../data/Actor_15\03-02-03-01-01-02-15.wav,3,2,3,1,1,2,15,male,happy
../data/Actor_15\03-02-03-01-02-01-15.wav,3,2,3,1,2,1,15,male,happy
../data/Actor_15\03-02-03-01-02-02-15.wav,3,2,3,1,2,2,15,male,happy
../data/Actor_15\03-02-03-02-01-01-15.wav,3,2,3,2,1,1,15,male,happy
../data/Actor_15\03-02-03-02-01-02-15.wav,3,2,3,2,1,2,15,male,happy
../data/Actor_15\03-02-03-02-02-01-15.wav,3,2,3,2,2,1,15,male,happy
